response_id,profiling_role,profiling_location,profiling_region,profiling_sector,survey_question_title,survey_question_type,option,suboption,answer
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,"How important would the following drivers be in triggering new investment into automated, machine-readable event notifications to your shareholders?",matrix,Securities lending recalls,Before T+1,"Using market platform (inc LoanNet, Equilend, Pirum)"
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,,matrix,Foreign Exchange / FX,After T+1,Executing on gross basis during trading day (for T+1 delivery)
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,,matrix,Foreign Exchange / FX,Before T+1,Executing on gross basis during trading day (for T+1 delivery)
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How ready are you to use tokenised digital assets for your investments today?,matrix,Settlements,After T+1,Match to Instruct (from the DTCC)
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,,matrix,Settlements,After T+1,Match to Instruct (from the DTCC)
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,How ready are you to use tokenised digital assets for your investments today?,matrix,Settlements,Before T+1,Match to Instruct (from the DTCC)
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,,matrix,Settlements,Before T+1,Match to Instruct (from the DTCC)
794094024,Clearing / Settlements,Canada,North America,Custodian / Bank,Which operating model are you using for (the majority of) each of the following activities in your US trading?,matrix,Affirmations,After T+1,Self-affirmation
794094025,,,,,Which industry do you work in?,email,,,craig.moylan@sia-partners.com
794094025,,,,,How would you describe your role?,email,,,craig.moylan@sia-partners.com
794094025,,,,,"If you would like to receive your own, personalised benchmarking scorecard after this survey, please share your email with us below (optional):",email,,,craig.moylan@sia-partners.com
794094025,,,,,Which part of the industry do you work in?,email,,,craig.moylan@sia-partners.com
794094025,,,,,"If you would like to receive your own, personalized benchmarking scorecard after this survey, please share your email with us below (optional).
Please contact us at info@thevalueexchange.co in case you need support.
 ",email,,,craig.moylan@sia-partners.com
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,"From a collateral and margining perspective, how have your funding and collateral requirements changed following the T+1 transitions?",multi-slider,Net change in clearing house margin / collateral,,-35
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,How would you rate the importance of the following factors by their importance in ensuring a smooth transition to T+1 in 2024?,table-stars,Affirmation model (on T+0),,2
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,Who do you see as the key partners in resolving the expansion projects above?,table-stars,Affirmation model (on T+0),,2
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,Please rank the importance of the following partners in defining and executing your innovation agenda for the next 3 years.,table-stars,Affirmation model (on T+0),,2
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,How would you rate the importance of the following factors by their importance in ensuring a smooth transition to T+1 in 2024?,table-stars,Allocations being complete on T+0,,4
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,Who do you see as the key partners in resolving the expansion projects above?,table-stars,Allocations being complete on T+0,,4
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,Please rank the importance of the following partners in defining and executing your innovation agenda for the next 3 years.,table-stars,Allocations being complete on T+0,,4
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,"From a people perspective, how have your out-of-hours resourcing levels changed after T+1?",multi-slider,Weekdays (before 9am or after 6pm local time),,10
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,In which functional areas are you running / planning automation projects in 2024-2026?,multi-slider,Weekdays (before 9am or after 6pm local time),,10
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,Which is the primary business area that you oversee?,multi-slider,Weekdays (before 9am or after 6pm local time),,10
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,Please rank the importance of the following partners in defining and executing your innovation agenda for the next 3 years.,table-stars,Client and stakeholder education efforts,,5
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,What is your role in your organisation?,multi-slider,Net change in clearing house margin / collateral,,-35
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,"From a trade processing perspective, how have your costs for the following activities changed following the T+1 transitions?",multi-slider,Cost of managing failed lending recalls,,5
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,"From a trade processing perspective, how have your costs for the following activities changed following the T+1 transitions?",multi-slider,Cost of unaffirmed trades,,-25
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,"From a trade processing perspective, how have your costs for the following activities changed following the T+1 transitions?",multi-slider,Funding costs (costs of overnight funding and extended settlement fees),,-10
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,How much did T+1 impact your levels of automation (straight through processing) in each of the following activities? Are you more or less automated than before T+1?,table-radio,Exception handling,,More automated
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,In which major markets are you processing corporate actions and proxy votes today?,table-radio,Exception handling,,More automated
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,How would you rate the importance of the following factors by their importance in ensuring a smooth transition to T+1 in 2024?,table-stars,Time available to prepare (from SEC announcement),,5
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,How would you rate the importance of the following factors by their importance in ensuring a smooth transition to T+1 in 2024?,table-stars,Additional hiring,,2
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,Who do you see as the key partners in resolving the expansion projects above?,table-stars,Additional hiring,,2
794094027,Clearing / Settlements,United States,North America,Custodian / Bank,How would you rate the importance of the following factors by their importance in ensuring a smooth transition to T+1 in 2024?,table-stars,My firm's investments in trade flow automation,,4
